tweet_id,timestamp,source,name,jpg_url,favorite_count,retweet_count,month,year,day,stage,ratings,percentage_success_per,dog_confidence,dog_breed,tweet_url
697596423848730625,2016-02-11,Twitter for iPhone,none,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,2768,1133,2,2016,11,pupper,1.1,100,"Shetland_sheepdog:0.621668,collie:0.366578,Pembroke:0.00769819",Shetland_sheepdog,https://t.co/5USjFjKI7Z
697575480820686848,2016-02-11,Twitter for iPhone,ole,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,1882,452,2,2016,11,,0.8,66,"Siamese_cat:0.256698,whippet:0.119805,bull_mastiff:0.102595",Siamese_cat,https://t.co/PsqqotpBBQ
697482927769255936,2016-02-10,Twitter for iPhone,blipson,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,2232,599,2,2016,10,,1.1,0,"bath_towel:0.1105869999999999,Christmas_stocking:0.108573,weasel:0.105442",bath_towel,https://t.co/YKvt0J5MXr
697463031882764288,2016-02-10,Twitter for iPhone,none,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,3160,1268,2,2016,10,,1.1,100,"Labrador_retriever:0.999885,golden_retriever:9.75817e-05,pug:8.267760000000001e-06",golden_retriever,https://t.co/HppvrYuamZ
697270446429966336,2016-02-10,Twitter for iPhone,bentley,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,4340,1713,2,2016,10,,1.0,100,"toy_poodle:0.880014,miniature_poodle:0.100136,Norfolk_terrier:0.00702706",toy_poodle,https://t.co/7rS33sCKMS
697259378236399616,2016-02-10,Twitter for iPhone,getting,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,3038,901,2,2016,10,,0.8,100,"Great_Dane:0.999223,boxer:0.000186525,whippet:0.000151071",Great_Dane,https://t.co/iAeQNueou8
697255105972801536,2016-02-10,Twitter for iPhone,charlie,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,2839,1053,2,2016,10,,1.0,100,"Great_Dane:0.173989,malinois:0.165888,Doberman:0.11989",Great_Dane,https://t.co/Oe0XSGmfoP
697242256848379904,2016-02-10,Twitter for iPhone,oakley,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,2322,616,2,2016,10,,1.0,33,"grey_fox:0.236031,Siamese_cat:0.165791,Eskimo_dog:0.0635328",grey_fox,https://t.co/7GQ7BTxywN
696900204696625153,2016-02-09,Twitter for iPhone,rosie,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,2910,936,2,2016,9,,1.2,100,"Chihuahua:0.2977349999999999,Pembroke:0.266953,basenji:0.136814",Chihuahua,https://t.co/NKuON5Al8i
696894894812565505,2016-02-09,Twitter for iPhone,none,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,2162,615,2,2016,9,,0.9,100,"Appenzeller:0.665628,beagle:0.104795,Greater_Swiss_Mountain_dog:0.067868",Appenzeller,https://t.co/RJvUjgGH5z
696886256886657024,2016-02-09,Twitter for iPhone,none,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,4436,1628,2,2016,9,,1.2,66,"kuvasz:0.383941,golden_retriever:0.289085,dingo:0.0565481",kuvasz,https://t.co/WqoZtX9jmJ
696877980375769088,2016-02-09,Twitter for iPhone,misty,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg,2254,637,2,2016,9,pupper,0.9,0,"space_heater:0.206876,spatula:0.12345,vacuum:0.119218",space_heater,https://t.co/XhR7PAgcwF
696754882863349760,2016-02-08,Twitter for iPhone,reptar,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,1371,328,2,2016,8,,1.0,66,"weasel:0.1378319999999999,toy_poodle:0.0983781,Scottish_deerhound:0.0973967",weasel,https://t.co/l9k7TPP7Tp
696713835009417216,2016-02-08,Twitter for iPhone,trevith,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,2174,584,2,2016,8,pupper,0.9,66,"car_mirror:0.379797,Chesapeake_Bay_retriever:0.321589,vizsla:0.116931",car_mirror,https://t.co/6J8Ibwy1X6
696488710901260288,2016-02-08,Twitter for iPhone,none,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,2304,924,2,2016,8,,1.2,100,"briard:0.369063,Scotch_terrier:0.168204,giant_schnauzer:0.120553",briard,https://t.co/zKzq4nIY86
696405997980676096,2016-02-07,Twitter for iPhone,berb,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,2925,1051,2,2016,7,,0.7,100,"borzoi:0.132845,Walker_hound:0.0860048,Great_Pyrenees:0.0655823",borzoi,https://t.co/CIFLjiTFwZ
695816827381944320,2016-02-06,Twitter for iPhone,none,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,2755,1053,2,2016,6,,1.1,66,"Pomeranian:0.382234,chow:0.208302,sunglasses:0.131328",Pomeranian,https://t.co/VsQdLxrv9h
695794761660297217,2016-02-06,Twitter for iPhone,wyatt,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,2912,706,2,2016,6,,1.3,33,"Samoyed:0.962139,Arctic_fox:0.0305528,white_wolf:0.00148234",Samoyed,https://t.co/PccQ1CFEDd
695767669421768709,2016-02-06,Twitter for iPhone,none,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,1707,665,2,2016,6,,1.3,100,"soft-coated_wheaten_terrier:0.805139,Lakeland_terrier:0.1216619999999999,Afghan_hound:0.0233025",soft-coated_wheaten_terrier,https://t.co/U0D1sbIDrG
695629776980148225,2016-02-05,Twitter for iPhone,calvin,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,4193,1890,2,2016,5,,0.8,100,"Old_English_sheepdog:0.693857,otterhound:0.232117,West_Highland_white_terrier:0.0128667",Old_English_sheepdog,https://t.co/NIvxgSQ9BS
695446424020918272,2016-02-05,Twitter for iPhone,none,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,4085,1651,2,2016,5,,1.2,100,"basenji:0.748904,Cardigan:0.121102,Pembroke:0.111767",basenji,https://t.co/f9qlKiv39T
695409464418041856,2016-02-05,Twitter for iPhone,bob,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,7980,3238,2,2016,5,,1.0,100,"pug:0.997445,bull_mastiff:0.00174855,Pekinese:0.000304404",pug,https://t.co/lORINwFXIV
695314793360662529,2016-02-04,Twitter for iPhone,colin,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,3330,1297,2,2016,4,,1.0,100,"Maltese_dog:0.678547,Lhasa:0.125046,Pekinese:0.0489988",Maltese_dog,https://t.co/ioFy0cmK03
695095422348574720,2016-02-04,Twitter for iPhone,None,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,2452,550,2,2016,4,pupper,1.2,100,"papillon:0.227784,Chihuahua:0.218128,Border_collie:0.0934574",papillon,https://t.co/2L8pI0Z2Ib
695074328191332352,2016-02-04,Twitter for iPhone,lorenzo,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,2608,991,2,2016,4,pupper,1.1,100,"Shih-Tzu:0.5101060000000001,Tibetan_terrier:0.0719809,Lhasa:0.069231",Shih-Tzu,https://t.co/dH3GzcjCtQ
695064344191721472,2016-02-04,Twitter for iPhone,none,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,1473,528,2,2016,4,,0.4,0,"seat_belt:0.522211,sunglasses:0.0775521,ice_lolly:0.051774",seat_belt,https://t.co/uaJmNgXR2P
695051054296211456,2016-02-04,Twitter for iPhone,brian,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,2430,716,2,2016,4,,0.6,100,"Boston_bull:0.761454,pug:0.0753949,Chihuahua:0.0415978",Boston_bull,https://t.co/vityMwPKKi
694905863685980160,2016-02-03,Twitter for iPhone,archie,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,2531,833,2,2016,3,,1.0,0,"bow_tie:0.449268,fur_coat:0.139099,black-footed_ferret:0.082232",bow_tie,https://t.co/CJJpjTMzPQ
694669722378485760,2016-02-02,Twitter for iPhone,phil,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,32960,13059,2,2016,2,,1.2,0,"beaver:0.4570939999999999,mongoose:0.228298,marmot:0.148309",beaver,https://t.co/9mb0P2rjk2
694356675654983680,2016-02-02,Twitter for iPhone,none,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,1386,251,2,2016,2,pupper,1.0,33,"hamster:0.429871,Pomeranian:0.144272,pretzel:0.12722",hamster,https://t.co/SQsEBWxPyG
694352839993344000,2016-02-02,Twitter for iPhone,oliviér,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,1876,540,2,2016,2,,1.0,100,"Australian_terrier:0.407886,Yorkshire_terrier:0.328173,silky_terrier:0.108404",Australian_terrier,https://t.co/6NgsQJuSBJ
694329668942569472,2016-02-02,Twitter for iPhone,grady,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1817,449,2,2016,2,pupper,0.9,100,"boxer:0.99006,bull_mastiff:0.00743627,Saint_Bernard:0.00161729",boxer,https://t.co/oToIkYnEGn
694206574471057408,2016-02-01,Twitter for iPhone,none,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,3812,1850,2,2016,1,,1.0,100,"Shih-Tzu:0.352547,toy_poodle:0.15572,Maltese_dog:0.116657",Shih-Tzu,https://t.co/Sd4qAdSRqI
694183373896572928,2016-02-01,Twitter for iPhone,lola,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,2706,842,2,2016,1,,0.9,66,"teddy:0.441499,Pekinese:0.08087,Shih-Tzu:0.0720988",teddy,https://t.co/pVebzwRioD
694001791655137281,2016-02-01,Twitter for iPhone,chester,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,3133,924,2,2016,1,,1.1,100,"Pembroke:0.769999,Cardigan:0.229228,Chihuahua:0.000246837",Pembroke,https://t.co/YoII7tWXMT
693942351086120961,2016-01-31,Twitter for iPhone,kobe,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,1620,328,1,2016,31,,1.0,100,"groenendael:0.550796,Norwegian_elkhound:0.15477,schipperke:0.0808019",groenendael,https://t.co/LCA6Fr3X2M
693647888581312512,2016-01-31,Twitter for iPhone,none,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,2476,517,1,2016,31,,0.7,0,"washbasin:0.272451,doormat:0.165871,bathtub:0.0663684",washbasin,https://t.co/LSTAwTdTaw
693642232151285760,2016-01-31,Twitter for iPhone,freddery,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,2347,376,1,2016,31,,0.9,100,"Scottish_deerhound:0.111893,bluetick:0.0743018,German_short-haired_pointer:0.0670003999999999",Scottish_deerhound,https://t.co/6BS9XEip9a
693629975228977152,2016-01-31,Twitter for iPhone,none,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,2258,719,1,2016,31,pupper,1.2,100,"pug:0.841987,French_bulldog:0.0697911,Boston_bull:0.0387199",pug,https://t.co/Tn9Mp0oPoJ
693622659251335168,2016-01-31,Twitter for iPhone,none,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1418,337,1,2016,31,,1.0,100,"malamute:0.449298,Siberian_husky:0.385075,Eskimo_dog:0.163485",malamute,https://t.co/a1IrjaID3X
693590843962331137,2016-01-31,Twitter for iPhone,phil,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg,4653,1778,1,2016,31,pupper,0.3,0,"dining_table:0.383448,grey_fox:0.103191,Siamese_cat:0.0982558",dining_table,https://t.co/fShNNhBWYx
693486665285931008,2016-01-30,Twitter for iPhone,lincoln,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,1627,565,1,2016,30,,1.1,0,"sea_lion:0.5198109999999999,Siamese_cat:0.290971,black-footed_ferret:0.0399666999999999",sea_lion,https://t.co/S6cQsIoX27
693280720173801472,2016-01-30,Twitter for iPhone,sadie,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,3082,1122,1,2016,30,,1.0,66,"Labrador_retriever:0.340008,bull_mastiff:0.175316,box_turtle:0.1643369999999999",Labrador_retriever,https://t.co/UzbhwXcLne
693262851218264065,2016-01-30,Twitter for iPhone,none,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,2040,452,1,2016,30,pupper,1.1,100,"golden_retriever:0.989333,Labrador_retriever:0.00794644,kuvasz:0.000748932",golden_retriever,https://t.co/DYUsHtL2aR
693231807727280129,2016-01-30,Twitter for iPhone,bodie,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,2657,670,1,2016,30,,0.9,100,"vizsla:0.8764129999999999,Chesapeake_Bay_retriever:0.0783998,Rhodesian_ridgeback:0.0321940999999999",vizsla,https://t.co/bpZsGMqVVP
693155686491000832,2016-01-29,Twitter for iPhone,dunkin,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,7258,2890,1,2016,29,,1.2,100,"Shih-Tzu:0.69748,Lhasa:0.200151,Tibetan_terrier:0.0909703999999999",Shih-Tzu,https://t.co/At8Kxc5H9U
693109034023534592,2016-01-29,Twitter for iPhone,none,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,1564,549,1,2016,29,,1.1,100,"cocker_spaniel:0.740013,Welsh_springer_spaniel:0.088739,golden_retriever:0.0474698",cocker_spaniel,https://t.co/NY3cPAZAIM
693095443459342336,2016-01-29,Twitter for iPhone,milo,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,1699,404,1,2016,29,pupper,1.0,33,"ice_lolly:0.660099,neck_brace:0.0395629,Yorkshire_terrier:0.0334878",ice_lolly,https://t.co/OhodPIDOpW
692919143163629568,2016-01-29,Twitter for iPhone,none,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,2493,696,1,2016,29,,0.9,100,"Saint_Bernard:0.612635,English_springer:0.269744,boxer:0.0486655",Saint_Bernard,https://t.co/TMpDHHGspy
692905862751522816,2016-01-29,Twitter for iPhone,wally,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,2236,790,1,2016,29,pupper,1.0,100,"Mexican_hairless:0.162638,Doberman:0.1562869999999999,Rhodesian_ridgeback:0.0814778",Mexican_hairless,https://t.co/EiF659Bgjn
692901601640583168,2016-01-29,Twitter for iPhone,none,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,1618,536,1,2016,29,,1.0,100,"soft-coated_wheaten_terrier:0.403496,cocker_spaniel:0.135164,golden_retriever:0.0887187",soft-coated_wheaten_terrier,https://t.co/N0OADmCnVV
692894228850999298,2016-01-29,Twitter for iPhone,tupawc,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,2083,714,1,2016,29,,1.0,100,"German_short-haired_pointer:0.876977,bluetick:0.0366151,basset:0.0178477",German_short-haired_pointer,https://t.co/mCqgtqLDCW
692828166163931137,2016-01-28,Twitter for iPhone,none,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,2654,795,1,2016,28,pupper,1.2,33,"Samoyed:0.985857,Arctic_fox:0.00785164,white_wolf:0.0032777",Samoyed,https://t.co/X6X9wM7NuS
692752401762250755,2016-01-28,Twitter for iPhone,none,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,6274,3294,1,2016,28,pupper,1.3,100,"Samoyed:0.471276,Siberian_husky:0.15885,Eskimo_dog:0.138672",Samoyed,https://t.co/kYWcXbluUu
692568918515392513,2016-01-28,Twitter for iPhone,chester,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,4024,1392,1,2016,28,,1.2,100,"golden_retriever:0.636845,Labrador_retriever:0.1633619999999999,Pekinese:0.045554",golden_retriever,https://t.co/CFMjsn3P6B
692535307825213440,2016-01-28,Twitter for iPhone,amber,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,2903,1232,1,2016,28,,1.0,100,"pug:0.4130899999999999,French_bulldog:0.199865,Chihuahua:0.0819906",pug,https://t.co/Dt360V2MYI
692530551048294401,2016-01-28,Twitter for iPhone,cody,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,1699,368,1,2016,28,,1.0,66,"Siberian_husky:0.4864279999999999,Eskimo_dog:0.448518,white_wolf:0.0415061",Siberian_husky,https://t.co/Iv3flDTpXu
692417313023332352,2016-01-27,Twitter for iPhone,herschel,https://pbs.twimg.com/media/CZv13u5WYAA6wQe.jpg,8649,3132,1,2016,27,pupper,0.7,0,"bison:0.2089219999999999,mink:0.169945,polecat:0.144494",bison,https://t.co/VGaIMktX10
692187005137076224,2016-01-27,Twitter for iPhone,None,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,2330,744,1,2016,27,,1.2,100,"Siberian_husky:0.810592,malamute:0.119745,Eskimo_dog:0.0292647999999999",Siberian_husky,https://t.co/krvbacIX0N
692158366030913536,2016-01-27,Twitter for iPhone,edgar,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,1971,718,1,2016,27,,1.0,66,"pug:0.956565,swing:0.0189067,toy_poodle:0.0135443999999999",pug,https://t.co/1NgMb9BTWB
692142790915014657,2016-01-27,Twitter for iPhone,none,https://pbs.twimg.com/media/CZr8LvyXEAABJ9k.jpg,1508,354,1,2016,27,,1.3,66,"toy_poodle:0.670068,teddy:0.190898,miniature_poodle:0.0321779",toy_poodle,https://t.co/tDkJAnQsbQ
692017291282812928,2016-01-26,Twitter for iPhone,kingsley,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,2672,869,1,2016,26,,0.9,66,"Tibetan_terrier:0.247565,cocker_spaniel:0.121377,bow_tie:0.0993625",Tibetan_terrier,https://t.co/BE4ahQ0IO2
691820333922455552,2016-01-26,Twitter for iPhone,brockly,https://pbs.twimg.com/media/CZnW7JGW0AA83mn.jpg,3642,1489,1,2016,26,,0.8,0,"minivan:0.332756,sports_car:0.129452,limousine:0.0739359",minivan,https://t.co/fn1oUlS69Z
691756958957883396,2016-01-25,Twitter for iPhone,none,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,2595,884,1,2016,25,,1.0,100,"Saint_Bernard:0.342571,boxer:0.289096,Pembroke:0.0764633999999999",Saint_Bernard,https://t.co/frGWV7IP6J
691675652215414786,2016-01-25,Twitter for iPhone,richie,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,1795,459,1,2016,25,,1.0,66,"Chihuahua:0.182898,teddy:0.128077,West_Highland_white_terrier:0.0978748",Chihuahua,https://t.co/KMdwNgONkV
691483041324204033,2016-01-25,Twitter for iPhone,none,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg,2194,500,1,2016,25,,0.5,100,"bloodhound:0.886232,black-and-tan_coonhound:0.0774196,Gordon_setter:0.00982643",bloodhound,https://t.co/aenk0KpoWM
691459709405118465,2016-01-25,Twitter for iPhone,leo,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,3722,1020,1,2016,25,,1.2,100,"Shetland_sheepdog:0.5512060000000001,collie:0.232544,Border_collie:0.0952182",Shetland_sheepdog,https://t.co/LZEi0DpRsH
691444869282295808,2016-01-25,Twitter for iPhone,bailey,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,2435,751,1,2016,25,,1.2,100,"Bernese_mountain_dog:0.767563,Border_collie:0.0858046,EntleBucher:0.0437693",Bernese_mountain_dog,https://t.co/YBENhr24FV
691416866452082688,2016-01-25,Twitter for iPhone,none,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,17814,6901,1,2016,25,,1.3,100,"Lakeland_terrier:0.530104,Irish_terrier:0.197314,Airedale:0.0825146",Lakeland_terrier,https://t.co/fR1P3g5I6k
691321916024623104,2016-01-24,Twitter for iPhone,molly,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,2382,599,1,2016,24,,1.1,100,"Rottweiler:0.508981,German_shepherd:0.2078969999999999,kelpie:0.0943533",Rottweiler,https://t.co/g4fiS8A9Ab
691096613310316544,2016-01-24,Twitter for iPhone,none,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,2758,792,1,2016,24,,1.1,33,"borzoi:0.4412689999999999,llama:0.2782699999999999,Arabian_camel:0.0635034999999999",borzoi,https://t.co/fUacc13OrW
691090071332753408,2016-01-24,Twitter for iPhone,none,https://pbs.twimg.com/media/CZc-u7IXEAQHV1N.jpg,1603,305,1,2016,24,,1.2,0,"barrow:0.241637,tub:0.23845,bathtub:0.167285",barrow,https://t.co/MM7tb4HpEY
690959652130045952,2016-01-23,Twitter for iPhone,none,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,3308,1112,1,2016,23,,1.1,100,"golden_retriever:0.862964,Labrador_retriever:0.0448653,Saluki:0.0124678",golden_retriever,https://t.co/DgXYBDMM3E
690938899477221376,2016-01-23,Twitter for iPhone,none,https://pbs.twimg.com/media/CZa1QnSWEAAEOVr.jpg,3767,1747,1,2016,23,,1.0,0,"geyser:0.370318,seashore:0.274888,beacon:0.046397",geyser,https://t.co/HSL3mnP5NX
690932576555528194,2016-01-23,Twitter for iPhone,buddy,https://pbs.twimg.com/media/CZavgf4WkAARpFM.jpg,3025,906,1,2016,23,,1.2,0,"snorkel:0.526536,muzzle:0.0480888,scuba_diver:0.0342261999999999",snorkel,https://t.co/FQZGSQIQLS
690735892932222976,2016-01-23,Twitter for iPhone,peaches,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,3493,1150,1,2016,23,,1.3,100,"golden_retriever:0.883229,Labrador_retriever:0.109635,kuvasz:0.00279507",golden_retriever,https://t.co/YrhkrTsoTt
690728923253055490,2016-01-23,Twitter for iPhone,vinscent,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,1998,465,1,2016,23,,0.8,100,"kuvasz:0.422806,golden_retriever:0.291586,Great_Pyrenees:0.0761892",kuvasz,https://t.co/qOD4G19A2u
690690673629138944,2016-01-23,Twitter for iPhone,cedrick,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg,2146,746,1,2016,23,,1.0,33,"bath_towel:0.1945319999999999,radiator:0.127776,Maltese_dog:0.0896246",bath_towel,https://t.co/yS7T4gxKod
690649993829576704,2016-01-22,Twitter for iPhone,hazel,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg,1200,248,1,2016,22,,1.1,33,"bighorn:0.215438,hyena:0.137928,Mexican_hairless:0.0981708",bighorn,https://t.co/CneG2ZbxHP
690597161306841088,2016-01-22,Twitter for iPhone,lolo,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,1784,546,1,2016,22,,1.1,33,"Lhasa:0.0974997,koala:0.0919339,sunglasses:0.0915048",Lhasa,https://t.co/Nwi3SYe8KA
690400367696297985,2016-01-22,Twitter for iPhone,eriq,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,1740,406,1,2016,22,,1.0,100,"Pembroke:0.426459,papillon:0.317368,Shetland_sheepdog:0.0776159999999999",Pembroke,https://t.co/PlEXTofdpf
690374419777196032,2016-01-22,Twitter for iPhone,phred,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,2968,760,1,2016,22,,1.1,66,"kuvasz:0.2863449999999999,Labrador_retriever:0.107144,ice_bear:0.0850858",kuvasz,https://t.co/VpfFCKE28C
690360449368465409,2016-01-22,Twitter for iPhone,None,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg,2443,792,1,2016,22,,0.9,100,"pug:0.686933,French_bulldog:0.0763587,Brabancon_griffon:0.0350069999999999",pug,https://t.co/B9ZXXKJYNx
690248561355657216,2016-01-21,Twitter for iPhone,maxwell,https://pbs.twimg.com/media/CZRBZ9mWkAAWblt.jpg,1537,370,1,2016,21,,1.1,0,"motor_scooter:0.38269,moped:0.318017,pickup:0.0406254",motor_scooter,https://t.co/IF5kKaO945
690021994562220032,2016-01-21,Twitter for iPhone,geoff,https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg,2581,922,1,2016,21,,1.0,33,"badger:0.28955,weasel:0.0991402,malamute:0.0406958",badger,https://t.co/TmlwQWnmRC
690015576308211712,2016-01-21,Twitter for iPhone,none,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,2301,659,1,2016,21,pupper,1.2,100,"malamute:0.949609,Siberian_husky:0.0330837,Eskimo_dog:0.0166627",malamute,https://t.co/03XlvS8izg
690005060500217858,2016-01-21,Twitter for iPhone,none,https://pbs.twimg.com/media/CZNj8N-WQAMXASZ.jpg,3384,1534,1,2016,21,,1.0,66,"Samoyed:0.270287,Great_Pyrenees:0.114027,teddy:0.0724748",Samoyed,https://t.co/V8HcVIh4jt
689999384604450816,2016-01-21,Twitter for iPhone,covach,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,1304,329,1,2016,21,,1.0,100,"standard_poodle:0.444499,English_springer:0.12983,pug:0.0738057",standard_poodle,https://t.co/fgMaP2zDMt
689977555533848577,2016-01-21,Twitter for iPhone,none,https://pbs.twimg.com/media/CZNK7NpWwAEAqUh.jpg,1264,409,1,2016,21,,1.2,33,"cowboy_hat:0.291081,Labrador_retriever:0.179625,sombrero:0.121493",cowboy_hat,https://t.co/MXedEzSHIf
689905486972461056,2016-01-20,Twitter for iPhone,gizmo,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,2256,621,1,2016,20,pupper,1.1,100,"Pomeranian:0.943331,Shetland_sheepdog:0.0236750999999999,chow:0.00716495",Pomeranian,https://t.co/IE4ZblyZRY
689877686181715968,2016-01-20,Twitter for iPhone,durg,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,2799,1042,1,2016,20,,0.9,100,"Old_English_sheepdog:0.269155,Tibetan_terrier:0.111496,Lakeland_terrier:0.104939",Old_English_sheepdog,https://t.co/5iH08ltkoe
689835978131935233,2016-01-20,Twitter for iPhone,fynn,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg,2018,688,1,2016,20,,1.1,100,"collie:0.600186,Shetland_sheepdog:0.298939,borzoi:0.0226155999999999",collie,https://t.co/MuqHPvtL8c
689661964914655233,2016-01-20,Twitter for iPhone,luca,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg,2991,850,1,2016,20,,1.2,100,"Italian_greyhound:0.322818,whippet:0.246966,Chihuahua:0.122541",Italian_greyhound,https://t.co/VcxZQPNZaV
689659372465688576,2016-01-20,Twitter for iPhone,ricky,https://pbs.twimg.com/media/CZIpimOWcAETFRt.jpg,9513,3465,1,2016,20,,0.8,0,"bustard:0.225221,koala:0.0576253,goose:0.0535688999999999",bustard,https://t.co/XtDkrsdEfF
689623661272240129,2016-01-20,Twitter for iPhone,lucy,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg,2034,580,1,2016,20,pupper,1.0,66,"toy_poodle:0.279604,mashed_potato:0.208564,Labrador_retriever:0.0774808999999999",toy_poodle,https://t.co/QnvSjjyh7n
689599056876867584,2016-01-20,Twitter for iPhone,none,https://pbs.twimg.com/media/CZHyrvOXEAEin-A.jpg,10743,5012,1,2016,20,,1.1,66,"dogsled:0.426494,cocker_spaniel:0.0731013999999999,Chihuahua:0.0703229",dogsled,https://t.co/TRAri5iHzd
689557536375177216,2016-01-19,Twitter for iPhone,none,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg,1894,404,1,2016,19,,1.2,66,"Eskimo_dog:0.169482,Siberian_husky:0.161655,dingo:0.154414",Eskimo_dog,https://t.co/WFh2FEbYzj
